"id_pesquisador","nome_pesquisador","email","historico_projetos","financiamento_anterior","publicacoes","id_instituicao","nome_instituicao","endereco","historico_projetos-2","id_projeto","titulo_projeto","resumo","orcamento_aprovado","cronograma","instituicao_id","funcao_pesquisador_projeto","id_edital","titulo_edital","descricao_edital","criterios","prazo","requisitos","id_proposta","data_submissao","status_proposta","avaliacao","id_financiamento","valor_financiamento","etapas","valor_liberado","data_liberacao","status_financiamento","id_despesa","descricao_despesa","valor_despesa","data_despesa","id_relatorio_progresso","data_submissao_relatorio_progresso","status_projeto","descricao_relatorio_progresso","id_relatorio_financeiro","data_submissao_relatorio_financeiro","valor_gasto","valor_aprovado_relatorio_financeiro","conformidade","id_relatorio_pesquisador_instituicao","descricao_relatorio_pesquisador_instituicao"
11,"Rodrigo Gomes","rodrigo.gomes@chronicdata.org","Análise de Dados para Prevenção de Doenças Crônicas",25000.0,"Prevenção de Doenças Crônicas com IA, Análise Preditiva em Saúde",13,"Universidade de São Paulo (USP)","Avenida Professor Luciano Gualberto, 380, Butantã, São Paulo - SP","Projetos de inovação em tecnologia e saúde pública",13,"IA para Previsão de Resultados Educacionais em Escolas Públicas","Utilização de IA para prever o desempenho de estudantes com base em dados demográficos e históricos de aprendizado.",85000.0,"Coleta de Dados, Análise, Testes",13,"Pesquisador Júnior",18,"Edital de Análise de Dados para Prevenção de Desastres Naturais","Fomento a soluções que utilizam big data e algoritmos preditivos para monitorar e prever desastres naturais.","Capacidade preditiva, Impacto social, Sustentabilidade da solução","2026-11-30","Instituições públicas, Empresas de tecnologia",18,"2024-11-05","Reprovada","IA para Otimização de Estoques Hospitalares não foi aceita",13,85000.0,2,50000.0,"2025-02-15","Concluído",13,"Compra de Equipamentos de Laboratório",35000.0,"2025-01-20",13,"2024-09-13","Concluído","O sistema de machine learning para detecção de fraudes em saúde já está em operação em grandes hospitais.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
25,"Bruno Martins","bruno.martins@telemedicine.org","Plataforma de Telemedicina com Análise de Dados Médicos",12000.0,"Telemedicina e Análise de Dados em Tempo Real, IA para Atendimento Remoto",28,"Instituto de Matemática Pura e Aplicada (IMPA)","Estrada Dona Castorina, 110, Rio de Janeiro - RJ","Pesquisas em matemática aplicada e estatística",28,"Solução de Big Data para Análise de Dados Clínicos em Tempo Real","Desenvolvimento de uma solução de big data para análise e monitoramento de dados clínicos em tempo real, auxiliando no tratamento de pacientes.",110000.0,"Desenvolvimento, Implementação, Monitoramento",28,"Pesquisador Sênior",26,"Edital de Segurança de Dados em Plataformas de Saúde","Fomento a soluções que garantem a segurança e privacidade dos dados em plataformas digitais de saúde.","Uso de criptografia, Segurança dos dados, Escalabilidade","2027-07-31","Empresas de TI, Instituições de saúde",26,"2024-12-10","Aprovada","Plataforma de Telemedicina com IA aprovada com destaque",28,110000.0,3,60000.0,"2025-10-01","Em Andamento",58,"Compra de Equipamentos para Laboratório",40000.0,"2026-07-05",28,"2024-09-28","Em Andamento","A solução de IA para análise de dados clínicos em tempo real está em fase de implementação em hospitais parceiros.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
13,"Rafael Oliveira","rafael.oliveira@facescansecurity.com","Sistema de Reconhecimento Facial para Segurança em Hospitais",32000.0,"Reconhecimento Facial em Segurança, IA aplicada a Ambientes de Saúde",24,"Faculdade Pitágoras de Linhares","Rua Augusto Calmon, 2497, Linhares - ES","Projetos em ciências econômicas e gestão de negócios",24,"Chatbots com IA para Atendimento em Centros de Saúde","Criação de chatbots inteligentes para atendimento ao público em centros de saúde, melhorando o acesso a informações e triagem inicial.",120000.0,"Desenvolvimento, Treinamento, Implementação",24,"Pesquisador Sênior",25,"Edital de IA para Triagem de Pacientes em Centros de Emergência","Desenvolvimento de sistemas inteligentes de triagem para melhorar o atendimento em centros de emergência, utilizando IA e machine learning.","Precisão da triagem, Impacto na saúde, Escalabilidade","2027-06-30","Instituições de saúde, Startups de tecnologia",25,"2024-12-05","Submetida","Avaliação preliminar da IA para Prevenção de Epidemias com Análise de Mobilidade",24,120000.0,2,70000.0,"2025-08-01","Em Andamento",54,"Publicação em Conferências Internacionais",10000.0,"2026-05-30",24,"2024-09-24","Em Andamento","O sistema de IA para previsão de demandas em hospitais está em fase de ajustes para otimizar a alocação de recursos.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
29,"Paulo Silva","paulo.silva@advancedbigdata.org","Solução Avançada de Big Data para Análise Clínica",16000.0,"Big Data Avançado em Saúde, Análise Clínica em Tempo Real",10,"Instituto Nacional de Pesquisas Espaciais (INPE)","Avenida dos Astronautas, 1758, São José dos Campos - SP","Pesquisas em geoinformação, meteorologia e clima espacial",10,"Integração de IA e Robótica para Reabilitação Física","Desenvolvimento de robôs inteligentes que auxiliam na reabilitação de pacientes com deficiências motoras.",145000.0,"Pesquisa, Desenvolvimento, Testes",10,"Coordenador",10,"Edital de Robótica para Reabilitação Física","Projetos focados no desenvolvimento de robôs inteligentes para auxiliar em processos de reabilitação física de pacientes com mobilidade reduzida.","Inovação robótica, Impacto na reabilitação, Viabilidade técnica","2026-02-28","Empresas de robótica, Instituições de saúde",10,"2024-10-01","Submetida","Avaliação preliminar da Integração de IA e Robótica para Reabilitação Física",10,145000.0,3,70000.0,"2025-01-01","Em Andamento",40,"Compra de Ferramentas",10000.0,"2025-12-01",10,"2024-09-10","Em Andamento","A integração de IA e robótica para reabilitação física está sendo testada com pacientes em reabilitação.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
27,"Lucas Oliveira","lucas.oliveira@realtimebigdata.org","Solução de Big Data para Análise de Dados Clínicos em Tempo Real",11000.0,"Análise de Dados Clínicos com Big Data, Monitoramento de Pacientes em Tempo Real",19,"Instituto Agronômico de Campinas (IAC)","Avenida Barão de Itapura, 1481, Campinas - SP","Pesquisas em agronomia e sustentabilidade agrícola",19,"Plataforma de Apoio à Decisão para Políticas de Saúde Pública","Criação de uma plataforma de apoio à decisão baseada em big data e IA para auxiliar gestores de saúde pública.",160000.0,"Pesquisa, Desenvolvimento, Implementação",19,"Coordenador",21,"Edital de IA para Prevenção de Doenças Respiratórias","Iniciativas que utilizam IA para identificar doenças respiratórias, como COVID-19 e pneumonia, em exames de imagem.","Precisão da IA, Impacto na saúde pública, Sustentabilidade","2027-02-28","Hospitais, Instituições de saúde pública",21,"2024-11-20","Reprovada","Sistema de Monitoramento de Pacientes com IA em UTIs não atendeu aos critérios",19,160000.0,2,60000.0,"2025-05-15","Concluído",19,"Contratação de Serviços Externos",20000.0,"2025-04-01",19,"2024-09-19","Concluído","Os chatbots com IA para atendimento em centros de saúde foram implementados e já estão em uso.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
27,"Lucas Oliveira","lucas.oliveira@realtimebigdata.org","Solução de Big Data para Análise de Dados Clínicos em Tempo Real",11000.0,"Análise de Dados Clínicos com Big Data, Monitoramento de Pacientes em Tempo Real",1,"Universidade Federal do Espírito Santo (UFES)","Avenida Fernando Ferrari, 514, Goiabeiras, Vitória - ES","Projetos em biotecnologia, saúde e sustentabilidade",29,"Solução de Big Data para Análise de Dados Clínicos em Tempo Real - Versão Avançada","Versão aprimorada da solução de Big Data para análise de dados clínicos em tempo real.",120000.0,"Desenvolvimento, Implementação, Validação",1,"Coordenador",27,"Edital de IA para Telemedicina e Análise de Dados Clínicos","Projetos focados no desenvolvimento de IA para análise de dados clínicos em plataformas de telemedicina.","Capacidade de análise, Impacto no atendimento médico, Viabilidade técnica","2027-08-31","Empresas de TI, Instituições de saúde",27,"2024-12-15","Reprovada","Solução de IA para Previsão de Demandas de Medicamentos não foi aceita",29,120000.0,2,60000.0,"2025-10-15","Em Andamento",29,"Compra de Licenças de Software",15000.0,"2025-07-30",29,"2024-09-29","Em Andamento","A solução de big data para análise de dados clínicos em tempo real está sendo validada com dados hospitalares.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,"Lucas Almeida","lucas.almeida@projetosaude.org","Plataforma de Inteligência Artificial para Saúde, Análise de Big Data para Saúde Pública",10000.0,"Análise de Dados em Saúde Pública, IA aplicada à Medicina",1,"Universidade Federal do Espírito Santo (UFES)","Avenida Fernando Ferrari, 514, Goiabeiras, Vitória - ES","Projetos em biotecnologia, saúde e sustentabilidade",1,"Plataforma de Inteligência Artificial para Saúde Pública","Desenvolvimento de uma plataforma de IA para analisar dados de saúde e auxiliar em diagnósticos e políticas de saúde pública.",50000.0,"Desenvolvimento, Implementação",1,"Coordenador",8,"Edital de Wearables para Monitoramento de Saúde de Idosos","Projetos que visam o desenvolvimento de dispositivos wearables para monitorar a saúde de idosos e prevenir emergências médicas.","Inovação em dispositivos, Impacto na saúde, Sustentabilidade","2025-10-31","Empresas de tecnologia vestível, Instituições de saúde",8,"2024-09-25","Aprovada","Monitoramento de Bem-Estar de Idosos com Wearables aprovado com distinção",1,50000.0,2,25000.0,"2024-06-01","Em Andamento",1,"Compra de Equipamentos",15000.0,"2024-06-15",1,"2024-09-01","Em Andamento","A plataforma de IA para saúde está em fase de desenvolvimento de algoritmos preditivos.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
13,"Rafael Oliveira","rafael.oliveira@facescansecurity.com","Sistema de Reconhecimento Facial para Segurança em Hospitais",32000.0,"Reconhecimento Facial em Segurança, IA aplicada a Ambientes de Saúde",4,"Centro Universitário Vila Velha (UVV)","Rua Comissário José Dantas de Melo, Boa Vista, Vila Velha - ES","Pesquisas em ciências da saúde e engenharia biomédica",4,"Chatbots Inteligentes para Atendimento em Serviços Públicos","Criação de chatbots com IA para atendimento automatizado em serviços públicos, visando melhorar a eficiência e reduzir custos.",200000.0,"Desenvolvimento, Treinamento, Implantação",4,"Pesquisador Sênior",9,"Edital de Análise Preditiva para Doenças Crônicas","Incentivo a soluções que utilizam big data e IA para prever e prevenir doenças crônicas, como diabetes e hipertensão.","Capacidade preditiva, Impacto na saúde, Eficiência dos algoritmos","2025-12-31","Instituições de saúde pública, Empresas de tecnologia",9,"2024-09-30","Reprovada","Plataforma de Recomendação de Tratamentos Médicos não atendeu aos critérios",4,200000.0,2,100000.0,"2024-09-01","Em Andamento",34,"Aquisição de Materiais",15000.0,"2025-09-20",4,"2024-09-04","Concluído","Os chatbots inteligentes para atendimento em serviços públicos já estão em operação em diversas prefeituras.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
23,"Renato Cunha","renato.cunha@medchatbots.org","Chatbots com IA para Atendimento em Centros de Saúde",42000.0,"IA Conversacional para Atendimento em Saúde, Chatbots e Automação Médica",17,"Universidade Estadual Paulista (UNESP)","Rua Quirino de Andrade, 215, São Paulo - SP","Pesquisas em ciências agrárias e engenharia florestal",17,"Data Analytics para Gerenciamento de Saúde Ocupacional","Plataforma de análise de dados para monitoramento da saúde de trabalhadores em ambientes industriais e prevenção de acidentes.",118000.0,"Desenvolvimento, Implementação",17,"Pesquisador Júnior",14,"Edital de IA para Prevenção de Epidemias","Fomento a soluções baseadas em IA que utilizam dados de mobilidade e saúde para prever e prevenir a disseminação de epidemias.","Capacidade de previsão, Impacto na saúde pública, Inovação tecnológica","2026-07-31","Pesquisadores, Instituições públicas de saúde",14,"2024-10-20","Aprovada","Sistema de Reconhecimento Facial para Segurança aprovado com recomendação de financiamento",17,118000.0,2,40000.0,"2025-04-15","Concluído",47,"Publicação em Revistas Científicas",12000.0,"2026-03-10",17,"2024-09-17","Concluído","O sistema de IA para triagem de pacientes em pronto-socorros foi implantado em diversas unidades de saúde.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
4,"Marina Lopes","marina.lopes@researchhealth.net","Análise de Sentimento em Redes Sociais para Políticas Públicas",25000.0,"Processamento de Linguagem Natural, Análise de Sentimento e Políticas Públicas",21,"Centro de Pesquisa e Desenvolvimento em Telecomunicações (CPqD)","Rodovia Campinas-Mogi Mirim, Km 118,5, Campinas - SP","Pesquisas em telecomunicações e tecnologia da informação",21,"Sistema de Monitoramento de Pacientes com IA em UTIs","Desenvolvimento de uma solução de IA para monitoramento em tempo real de pacientes em unidades de terapia intensiva (UTI).",175000.0,"Desenvolvimento, Testes, Implementação",21,"Pesquisador Sênior",20,"Edital de IA para Gerenciamento de Dados em Tempo Real","Projetos voltados ao desenvolvimento de plataformas de big data para gerenciamento de dados clínicos em tempo real.","Capacidade de gerenciamento, Impacto na saúde, Eficiência do sistema","2027-01-31","Instituições de saúde, Empresas de TI",20,"2024-11-15","Aprovada","Aplicação de Machine Learning para Fraudes aprovado com recomendação de execução",21,175000.0,2,70000.0,"2025-06-15","Concluído",51,"Compra de Equipamentos de Pesquisa",25000.0,"2026-04-25",21,"2024-09-21","Concluído","O sistema de IA para detecção de doenças respiratórias em exames de imagem foi concluído e validado por médicos.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
9,"Felipe Cardoso","felipe.cardoso@roborehab.com","Integração de IA e Robótica para Reabilitação Física",45000.0,"Robótica na Reabilitação, IA em Dispositivos Assistivos",13,"Universidade de São Paulo (USP)","Avenida Professor Luciano Gualberto, 380, Butantã, São Paulo - SP","Projetos de inovação em tecnologia e saúde pública",13,"IA para Previsão de Resultados Educacionais em Escolas Públicas","Utilização de IA para prever o desempenho de estudantes com base em dados demográficos e históricos de aprendizado.",85000.0,"Coleta de Dados, Análise, Testes",13,"Coordenador",18,"Edital de Análise de Dados para Prevenção de Desastres Naturais","Fomento a soluções que utilizam big data e algoritmos preditivos para monitorar e prever desastres naturais.","Capacidade preditiva, Impacto social, Sustentabilidade da solução","2026-11-30","Instituições públicas, Empresas de tecnologia",18,"2024-11-05","Reprovada","IA para Otimização de Estoques Hospitalares não foi aceita",13,85000.0,2,50000.0,"2025-02-15","Concluído",43,"Aquisição de Dados para Pesquisa",15000.0,"2026-01-20",13,"2024-09-13","Concluído","O sistema de machine learning para detecção de fraudes em saúde já está em operação em grandes hospitais.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
7,"Pedro Moreira","pedro.moreira@wearabletech.net","Monitoramento de Bem-Estar de Idosos com Dispositivos Wearables",50000.0,"Tecnologia Wearable para Saúde, Monitoramento Remoto de Pacientes",22,"Universidade Federal Fluminense (UFF)","Rua Miguel de Frias, 9, Icaraí, Niterói - RJ","Projetos em saúde e ciências sociais",22,"IA para Detecção de Doenças Respiratórias em Exames de Imagem","Desenvolvimento de IA para identificar doenças respiratórias em imagens de tomografia e raio-X.",60000.0,"Pesquisa, Desenvolvimento, Implementação",22,"Pesquisador Sênior",24,"Edital de IA para Previsão de Demandas em Hospitais","Desenvolvimento de soluções de IA para prever a demanda de leitos, medicamentos e recursos hospitalares.","Capacidade preditiva, Impacto na saúde, Sustentabilidade da solução","2027-05-31","Hospitais, Empresas de tecnologia",24,"2024-12-01","Reprovada","Chatbots com IA para Atendimento não foi aceito",22,60000.0,2,30000.0,"2025-07-01","Em Andamento",22,"Pagamento de Inscrições em Conferências",5000.0,"2025-05-10",22,"2024-09-22","Em Andamento","A plataforma de IA para telemedicina está sendo aprimorada com novos recursos para análise de dados clínicos.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
13,"Rafael Oliveira","rafael.oliveira@facescansecurity.com","Sistema de Reconhecimento Facial para Segurança em Hospitais",32000.0,"Reconhecimento Facial em Segurança, IA aplicada a Ambientes de Saúde",4,"Centro Universitário Vila Velha (UVV)","Rua Comissário José Dantas de Melo, Boa Vista, Vila Velha - ES","Pesquisas em ciências da saúde e engenharia biomédica",4,"Chatbots Inteligentes para Atendimento em Serviços Públicos","Criação de chatbots com IA para atendimento automatizado em serviços públicos, visando melhorar a eficiência e reduzir custos.",200000.0,"Desenvolvimento, Treinamento, Implantação",4,"Pesquisador Sênior",9,"Edital de Análise Preditiva para Doenças Crônicas","Incentivo a soluções que utilizam big data e IA para prever e prevenir doenças crônicas, como diabetes e hipertensão.","Capacidade preditiva, Impacto na saúde, Eficiência dos algoritmos","2025-12-31","Instituições de saúde pública, Empresas de tecnologia",9,"2024-09-30","Reprovada","Plataforma de Recomendação de Tratamentos Médicos não atendeu aos critérios",4,200000.0,2,100000.0,"2024-09-01","Em Andamento",4,"Contratação de Serviços",30000.0,"2024-09-01",4,"2024-09-04","Concluído","Os chatbots inteligentes para atendimento em serviços públicos já estão em operação em diversas prefeituras.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
16,"Sofia Santos","sofia.santos@occupationalhealthdata.com","Data Analytics para Gerenciamento de Saúde Ocupacional",41000.0,"Análise de Dados em Saúde Ocupacional, Monitoramento de Saúde no Trabalho",5,"Universidade Federal de Minas Gerais (UFMG)","Avenida Presidente Antônio Carlos, 6627, Pampulha, Belo Horizonte - MG","Projetos em educação, tecnologia e engenharia",5,"Análise de Sentimento em Redes Sociais para Políticas Públicas","Aplicação de técnicas de processamento de linguagem natural (NLP) para análise de sentimentos em redes sociais sobre políticas públicas.",30000.0,"Coleta de Dados, Análise, Relatório",5,"Pesquisador Sênior",2,"Edital de Análise de Big Data para Saúde Pública","Projetos focados na análise de big data para otimização de políticas públicas e alocação de recursos na área da saúde.","Relevância social, Capacidade de análise de grandes volumes de dados, Inovação","2025-01-31","Pesquisadores da área de saúde pública, Instituições de pesquisa",2,"2024-08-15","Aprovada","Avaliação final da Análise de Big Data para Saúde Pública",5,30000.0,1,30000.0,"2024-09-15","Concluído",5,"Manutenção de Equipamentos",10000.0,"2024-09-15",5,"2024-09-05","Em Andamento","A análise de sentimento em redes sociais para políticas públicas está sendo testada com dados reais.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
24,"Carolina Nunes","carolina.nunes@epidemiccontrol.ai","IA para Prevenção de Epidemias com Análise de Dados de Mobilidade",50000.0,"IA em Epidemiologia, Prevenção de Epidemias com Big Data",8,"Centro de Pesquisas René Rachou (FIOCRUZ Minas)","Avenida Augusto de Lima, 1715, Barro Preto, Belo Horizonte - MG","Projetos em saúde pública e biomedicina",8,"Blockchain para Gestão Segura de Dados Médicos","Implementação de uma solução baseada em blockchain para garantir a segurança e a privacidade dos dados médicos em sistemas de saúde.",60000.0,"Desenvolvimento, Testes, Implementação",8,"Pesquisador Sênior",5,"Edital de Análise de Sentimento para Políticas Públicas","Fomento a projetos de monitoramento de opinião pública por meio de análise de sentimento em redes sociais, aplicando técnicas de NLP.","Capacidade de análise em tempo real, Impacto social, Precisão dos modelos de NLP","2025-05-30","Instituições de pesquisa, Organizações governamentais",5,"2024-09-10","Aprovada","Análise de Sentimento em Redes Sociais aprovada com ressalvas",8,60000.0,4,30000.0,"2024-12-01","Em Andamento",8,"Publicação de Artigos",12000.0,"2024-11-01",8,"2024-09-08","Em Andamento","O desenvolvimento de wearables para monitoramento da saúde de idosos está em fase de prototipagem.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
26,"Tatiana Mendes","tatiana.mendes@predictmed.org","Solução de IA para Previsão de Demandas de Medicamentos",13000.0,"Previsão de Demandas em Saúde com IA, Gestão de Recursos em Farmácias Hospitalares",28,"Instituto de Matemática Pura e Aplicada (IMPA)","Estrada Dona Castorina, 110, Rio de Janeiro - RJ","Pesquisas em matemática aplicada e estatística",28,"Solução de Big Data para Análise de Dados Clínicos em Tempo Real","Desenvolvimento de uma solução de big data para análise e monitoramento de dados clínicos em tempo real, auxiliando no tratamento de pacientes.",110000.0,"Desenvolvimento, Implementação, Monitoramento",28,"Pesquisador Júnior",26,"Edital de Segurança de Dados em Plataformas de Saúde","Fomento a soluções que garantem a segurança e privacidade dos dados em plataformas digitais de saúde.","Uso de criptografia, Segurança dos dados, Escalabilidade","2027-07-31","Empresas de TI, Instituições de saúde",26,"2024-12-10","Aprovada","Plataforma de Telemedicina com IA aprovada com destaque",28,110000.0,3,60000.0,"2025-10-01","Em Andamento",28,"Contratação de Estagiários",5000.0,"2025-07-15",28,"2024-09-28","Em Andamento","A solução de IA para análise de dados clínicos em tempo real está em fase de implementação em hospitais parceiros.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
3,"Carlos Mendes","carlos.mendes@aiassist.com","Chatbots Inteligentes para Atendimento em Serviços Públicos",15000.0,"IA Conversacional e Aplicações em Serviços Públicos, Automação Governamental com IA",11,"Faculdade Pio XII","Rua Álvaro Sarlo, 123, Vitória - ES","Projetos nas áreas de direito e administração",11,"Monitoramento de Bem-Estar de Idosos com Dispositivos Wearables","Desenvolvimento de uma plataforma que utiliza wearables para monitorar a saúde e o bem-estar de idosos em tempo real.",95000.0,"Desenvolvimento, Testes, Implementação",11,"Coordenador",13,"Edital de Machine Learning para Detecção de Fraudes em Saúde","Fomento a projetos que utilizam machine learning para identificar fraudes em processos de reembolso de saúde e serviços médicos.","Precisão do modelo de ML, Impacto na gestão de saúde, Viabilidade técnica","2026-06-30","Empresas de TI, Instituições de saúde",13,"2024-10-15","Submetida","Avaliação preliminar da IA para Previsão de Resultados Educacionais",11,95000.0,2,50000.0,"2025-01-15","Concluído",11,"Serviços de Consultoria",30000.0,"2024-12-15",11,"2024-09-11","Concluído","O sistema de monitoramento de UTIs com IA foi concluído e está sendo utilizado em hospitais parceiros.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
24,"Carolina Nunes","carolina.nunes@epidemiccontrol.ai","IA para Prevenção de Epidemias com Análise de Dados de Mobilidade",50000.0,"IA em Epidemiologia, Prevenção de Epidemias com Big Data",28,"Instituto de Matemática Pura e Aplicada (IMPA)","Estrada Dona Castorina, 110, Rio de Janeiro - RJ","Pesquisas em matemática aplicada e estatística",28,"Solução de Big Data para Análise de Dados Clínicos em Tempo Real","Desenvolvimento de uma solução de big data para análise e monitoramento de dados clínicos em tempo real, auxiliando no tratamento de pacientes.",110000.0,"Desenvolvimento, Implementação, Monitoramento",28,"Coordenador",26,"Edital de Segurança de Dados em Plataformas de Saúde","Fomento a soluções que garantem a segurança e privacidade dos dados em plataformas digitais de saúde.","Uso de criptografia, Segurança dos dados, Escalabilidade","2027-07-31","Empresas de TI, Instituições de saúde",26,"2024-12-10","Aprovada","Plataforma de Telemedicina com IA aprovada com destaque",28,110000.0,3,60000.0,"2025-10-01","Em Andamento",28,"Contratação de Estagiários",5000.0,"2025-07-15",28,"2024-09-28","Em Andamento","A solução de IA para análise de dados clínicos em tempo real está em fase de implementação em hospitais parceiros.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,"Patricia Fernandes","patricia.fernandes@eduai.net","IA para Previsão de Resultados Educacionais em Escolas Públicas",28000.0,"IA na Educação, Análise Preditiva no Ensino Público",14,"Fundação João Pinheiro","Alameda das Acácias, 70, Bairro São Luiz, Belo Horizonte - MG","Pesquisas em políticas públicas e economia",14,"Sistema de Reconhecimento Facial para Segurança em Hospitais","Implementação de reconhecimento facial com IA para monitoramento e segurança de pacientes e funcionários em hospitais.",150000.0,"Desenvolvimento, Testes, Implementação",14,"Coordenador",12,"Edital de Soluções em Telemedicina com Big Data","Iniciativas que desenvolvam plataformas de telemedicina, integrando análise de big data para suporte a diagnósticos e acompanhamento de pacientes.","Capacidade de análise em tempo real, Impacto na saúde, Eficiência do sistema","2026-04-30","Empresas de tecnologia, Instituições de saúde",12,"2024-10-10","Reprovada","Análise de Dados para Prevenção de Doenças Crônicas não foi aceita",14,150000.0,3,100000.0,"2025-03-01","Em Andamento",14,"Manutenção de Infraestrutura",10000.0,"2025-02-01",14,"2024-09-14","Em Andamento","O sistema de IA para prevenção de epidemias está sendo calibrado com dados de mobilidade urbana.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
21,"Daniel Souza","daniel.souza@respiratorydiagnostics.ai","IA para Detecção de Doenças Respiratórias em Exames de Imagem",37000.0,"Diagnóstico por Imagem em Doenças Respiratórias, IA aplicada à Pneumologia",7,"Universidade Estadual de Campinas (UNICAMP)","Rua Sérgio Buarque de Holanda, 777, Cidade Universitária, Campinas - SP","Pesquisas em inteligência artificial e ciências da computação",7,"Diagnóstico Automatizado com IA em Imagens Médicas","Desenvolvimento de um sistema de IA para análise automatizada de imagens médicas, como raio-X e ressonâncias magnéticas, para apoiar diagnósticos.",95000.0,"Pesquisa, Desenvolvimento, Testes",7,"Pesquisador Sênior",3,"Edital para Soluções em Cidades Inteligentes","Projetos voltados para a criação de plataformas inteligentes de monitoramento de dados urbanos, usando IoT e big data.","Inovação tecnológica, Impacto na mobilidade urbana, Sustentabilidade","2025-06-30","Empresas de tecnologia, Instituições públicas e privadas",3,"2024-09-01","Reprovada","Sistema de Monitoramento de Dados Urbanos para Cidades Inteligentes não atendeu aos critérios",7,95000.0,2,60000.0,"2024-11-01","Concluído",37,"Publicação de Livros",12000.0,"2025-10-30",7,"2024-09-07","Concluído","O sistema de IA para diagnóstico de imagens médicas foi implementado e está em fase de avaliação clínica.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
10,"Laura Costa","laura.costa@utimonitoring.org","Sistema de Monitoramento de Pacientes com IA em UTIs",30000.0,"Monitoramento Inteligente em UTIs, IA aplicada a Cuidados Intensivos",23,"Instituto Tecnológico de Aeronáutica (ITA)","Praça Marechal Eduardo Gomes, 50, São José dos Campos - SP","Projetos em engenharia aeronáutica e tecnologia espacial",23,"Plataforma de Gerenciamento de Dados Clínicos com Big Data","Criação de uma plataforma de big data para armazenamento e análise de grandes volumes de dados clínicos.",110000.0,"Desenvolvimento, Implementação, Monitoramento",23,"Pesquisador Sênior",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,23,110000.0,3,50000.0,"2025-07-15","Concluído",53,"Serviços de Consultoria Técnica",20000.0,"2026-05-15",23,"2024-09-23","Concluído","A solução de machine learning para prevenção de doenças crônicas já está em operação em hospitais.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
16,"Sofia Santos","sofia.santos@occupationalhealthdata.com","Data Analytics para Gerenciamento de Saúde Ocupacional",41000.0,"Análise de Dados em Saúde Ocupacional, Monitoramento de Saúde no Trabalho",25,"Centro Universitário Estácio de Sá de Vitória","Rua Amélia da Cunha Ornelas, 100, Vitória - ES","Pesquisas em direito e administração",25,"IA para Prevenção de Epidemias com Análise de Dados de Mobilidade","Sistema baseado em IA que utiliza dados de mobilidade para prever e mitigar a disseminação de epidemias.",80000.0,"Pesquisa, Desenvolvimento, Testes",25,"Pesquisador Sênior",22,"Edital de IA para Gestão de Telemedicina","Fomento a soluções de IA para gestão e análise de dados em plataformas de telemedicina, melhorando o atendimento remoto de pacientes.","Capacidade de análise, Impacto no atendimento médico, Viabilidade técnica","2027-03-31","Empresas de TI, Instituições de saúde",22,"2024-11-25","Submetida","Avaliação preliminar da IA para Detecção de Doenças Respiratórias",25,80000.0,3,40000.0,"2025-08-15","Concluído",25,"Aquisição de Dados",15000.0,"2025-06-10",25,"2024-09-25","Concluído","O sistema de IA para triagem de pacientes em centros de emergência foi finalizado e implantado.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
20,"Viviane Pereira","viviane.pereira@utimonitoring.com","Sistema de Monitoramento de Pacientes com IA em UTIs",34000.0,"Monitoramento em Tempo Real com IA, Cuidado Intensivo Automatizado",26,"Universidade Federal do Rio de Janeiro (UFRJ)","Avenida Pedro Calmon, 550, Cidade Universitária, Rio de Janeiro - RJ","Projetos em energia e engenharia química",26,"Plataforma de Telemedicina com Análise de Dados Médicos","Criação de uma plataforma de telemedicina integrada a sistemas de IA para análise de dados médicos em tempo real.",90000.0,"Desenvolvimento, Testes, Implementação",26,"Pesquisador Júnior",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26,90000.0,3,50000.0,"2025-09-01","Em Andamento",26,"Publicação em Revistas Científicas",10000.0,"2025-06-25",26,"2024-09-26","Em Andamento","A plataforma de segurança de dados em saúde está sendo testada para garantir privacidade em sistemas digitais de saúde.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
